AVR,Tortuosity,Microaneurysms,CDR,Fractal_Dimension,Image_Path,Risk_Label
0.852742584699747,309.78092064060013,3548,0.46920046400174137,6.680028700156275,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR126_jpg.rf.71b3bdd6066eadff9c116c4d3cc44b81.jpg,1
0.6737182484218502,199.42841885302866,3483,0.30242470343274863,5.207982559590929,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR127_jpg.rf.5897eb2681a0754a7f9c20093027f1b8.jpg,1
0.5346363006790084,326.68492728499035,3788,0.6284146739083276,5.604790483013952,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR128_jpg.rf.4473fa500dd7dd3ca15e5002094c981a.jpg,2
0.8925825611550376,266.38724785911165,2394,0.3747113137290318,5.563074465717064,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR129_jpg.rf.873d391e7dc7165977edbcd3e54582c8.jpg,1
0.6376874419689175,375.8128216421402,2489,0.30496557037064154,5.8221607155888035,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR130_jpg.rf.72f42bf305011c299328339e8dde14a9.jpg,1
0.7717842996661723,517.988905604732,3979,0.6261986706873763,6.6232427711080115,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR131_jpg.rf.51c4bde4ae71ee875ac7f64c2e1cf23c.jpg,2
0.6248505636532973,518.4676065291487,2711,0.3227382258413014,6.159251945796109,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR132_jpg.rf.a5f34160a3ad558267a952b677c51bd2.jpg,2
0.8055321251306014,575.8959320531364,2031,0.44077681310067335,5.418334933016779,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR133_jpg.rf.858fefb182189b98599e194a4db34d2e.jpg,2
0.8106836028460997,505.0909721484321,3728,0.5617197520746824,5.245149509270102,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR134_jpg.rf.646874c4ad8433533dc02464f17239be.jpg,2
0.5726606948447226,311.7151039672798,4067,0.38392463592681125,6.041038431135876,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR136_jpg.rf.092d7a9c3f9321799da366c8b946ba0b.jpg,2
0.7527343498304879,130.46878757976378,1574,0.5767461104319034,5.389325993123714,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR137_jpg.rf.7b831df48cad2b1c583bed39968c4d36.jpg,1
0.7998507070203715,354.6507119334568,877,0.6215473042402685,5.515094792986162,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR139_jpg.rf.452979153c8a0ab295f19d334f199cce.jpg,1
0.7635457190446584,414.6981753815996,792,0.481019944878627,6.996372278359133,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR140_jpg.rf.d250d4f144a34a5dc2291bef241adb3e.jpg,1
0.664210568921868,122.70827873245707,117,0.3270827596854234,5.1077631950373386,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR142_jpg.rf.89996b94664120f72d3984de2e923cbf.jpg,1
0.5875568842484489,431.9630662221664,823,0.4732800263367222,6.574545107255345,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR147_jpg.rf.2c09aefa280576289c8540421c5e575c.jpg,1
0.606312594920251,128.28982514166844,3219,0.49568015367648094,6.926712306492645,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR148_jpg.rf.1ec2729993b8bf8905e50f5df0aec621.jpg,1
0.6078370769474715,448.01874324017217,758,0.7036168307118966,5.099383658810747,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR149_jpg.rf.245699b691dff27f89ed65006d9f2ea7.jpg,2
0.714055462860671,379.729892944642,1814,0.37950705572299415,6.731160734981027,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR150_jpg.rf.3997513b6525907909f7d49c7b7cf448.jpg,0
0.7322433095087838,269.8336847214249,3517,0.7357528284050608,6.05342833371755,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR153_jpg.rf.5d310c677113d5b61edfb5a932824fac.jpg,1
0.5218298988726042,139.3550681382797,3029,0.4256304923708195,6.70831876284336,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR154_jpg.rf.6f5004454baf9db3d7ce663c6e29ab70.jpg,1
0.8853060169830047,543.1483267718395,3008,0.7186273863826776,5.360353118512948,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR155_jpg.rf.b334753725e7f0fb005b3d5e4f8d805a.jpg,2
0.5406219907308805,586.1500921839374,4347,0.7644609188276271,6.4867768759815805,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR156_jpg.rf.f5e3b0c23e657ef3b9afb43d6a2de546.jpg,2
0.813636348745145,104.63619947661175,3960,0.48924055766040414,6.5172800097155745,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR158_jpg.rf.f9f29fbff6a4c2f7ebca9e36615111ac.jpg,1
0.5633149921421642,518.9164289502751,2990,0.689640754457036,5.064726245858397,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR15_jpg.rf.26ec77785d37491cfc45a9538f6ec1ad.jpg,2
0.861640596628455,570.0171286395072,1837,0.43281637437648524,5.748650931615658,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR162_jpg.rf.f7983ae29b7e4b1eae12abe2f389c407.jpg,1
0.7782384147000247,443.75744069781996,4029,0.707758668573562,6.17006642249217,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR163_jpg.rf.2f2dd677e6f44693b42cd9516d007e00.jpg,2
0.6585184579694664,124.89023943605744,2812,0.6199394904272219,6.220435588982065,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR164_jpg.rf.1ea2d088b014ae868e13635820e89b36.jpg,2
0.5399915877709305,215.49928964196715,1400,0.6729284079943822,5.126521751352474,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR165_jpg.rf.e08fb56c199025c79a84d2f07ac5ee71.jpg,2
0.6307079362912038,181.41343220038596,1499,0.5783469433653632,5.491841748114544,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR166_jpg.rf.eba5e28745f6830dbf8ddbc43a076fb0.jpg,1
0.6300858570721308,277.9619858966612,2753,0.6043473950492209,6.287221294891174,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR167_jpg.rf.2ba6ed1cca46ca301c92240c20231e82.jpg,2
0.7755723579050291,412.0456744950786,1555,0.5749796951400623,5.302198983320549,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR169_jpg.rf.0f3e6977731a6c9487e35b7a7a3a6652.jpg,1
0.5253746947777408,468.6515569421516,4606,0.3382151894743237,6.897214061711518,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR171_jpg.rf.82a14f4bfa550600b33812d28e7539a6.jpg,1
0.7428553927336385,227.80826845230996,1720,0.6870391339442244,6.368851111105856,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR173_jpg.rf.b453eab9c8621c8e436a551e1271e083.jpg,1
0.6220823891875338,439.8435517559385,451,0.5979824355313922,5.802548893022849,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR176_jpg.rf.08a6ea58b9b804a69bd89d53c0d6f18c.jpg,1
0.7939669950025128,533.8576486837039,681,0.3609825411337475,6.229696585260182,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR178_jpg.rf.0acbd309a6bfde6a4cc93f3db787c7d4.jpg,1
0.720909830858491,173.628688676997,2778,0.4633801783355033,6.830300146959651,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR179_jpg.rf.961b16d80ddfaf2e1155ef5bfe22a497.jpg,1
0.6482095616077159,154.08166574509949,4183,0.5112000019748658,5.428719436870914,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR17_jpg.rf.e023512aaa3645ddd9ca6f450a5ea335.jpg,2
0.5361093903737663,536.5519819221715,3242,0.3442927434095567,5.743161809399694,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR181_jpg.rf.f49370342b5c1c36927aa3836f553150.jpg,2
0.6143476589154124,525.0676969457165,4398,0.6785834383542432,5.201511177446488,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR182_jpg.rf.526f32f16b842fb6b88caf75ddd4d5da.jpg,2
0.791814591327787,335.14396379857766,4450,0.39677408855700785,5.478448670056382,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR183_jpg.rf.741f043d13d3e43ad5149eb5dbd052ca.jpg,1
0.8878945530041389,299.79721044487167,3508,0.5007089908986984,5.242048012463,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR184_jpg.rf.a66dc629e8dc3fdeaa64a0c797e69cab.jpg,1
0.5068061639901369,345.8820979105326,355,0.7433881798587784,5.867476597490504,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR185_jpg.rf.8f9ac647c122cb7de83c84093b67323c.jpg,2
0.614382107579592,406.26061670958177,3793,0.758668531178796,6.810657811584315,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR187_jpg.rf.2c383e560f5e2149e9fcd38e59410086.jpg,2
0.5388021968654286,270.18584790034464,1654,0.5600006102228277,6.9398798427020365,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR188_jpg.rf.6a6accb152b97dc70005cc22b54046e0.jpg,1
0.6582985811917705,157.6673024267937,4010,0.7354299294242139,6.565597685371112,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR189_jpg.rf.ab55c9f3d9e28210c6a55ba5ba6e70ba.jpg,1
0.6866835221718797,521.605365251208,266,0.4105997311748543,5.032518217081545,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR18_jpg.rf.4c7cff7f7bbc51d2e2dd01e4a0e2c479.jpg,2
0.6480396368546355,585.6807968306332,4866,0.5735037722657583,5.037649906434926,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR193_jpg.rf.80cfe5b61d9386adb370f624c0519d15.jpg,2
0.5556519697473951,344.7024720545963,760,0.6474172251092403,5.443331655291042,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR196_jpg.rf.a5661924e74dab880b8276509cb78a18.jpg,2
0.8728632345592584,326.9321187271312,1458,0.4967571874424971,6.349303056103785,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR197_jpg.rf.7a3226bc804295e38046949881222608.jpg,1
0.521458582084484,242.62330185057075,98,0.6124954700731873,5.297421129812253,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR1_jpg.rf.ebc565cba87c146142852eae2763284a.jpg,2
0.8613574965963156,284.9773345169291,4214,0.4477959068263477,5.980387139256186,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR203_jpg.rf.7ab41d0bc90f057fc23d0cf04407ffa6.jpg,1
0.6482738127449782,460.15069355803416,4413,0.5606590871021293,5.375775118502718,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR204_jpg.rf.5df5ebb695ce73a3e611aaaa3230bf33.jpg,2
0.8528153165816768,463.2290603811272,4322,0.795210411450743,6.4162071295010215,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR205_jpg.rf.e0673776a11fb5b81e011e97e8cccc99.jpg,2
0.6909594727913886,224.84803202747656,1197,0.3297377811930745,5.4058376718104215,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR206_jpg.rf.35a40d0d2e9c5f42f8796d4cd3b0a571.jpg,1
0.7412933930374798,454.9230632719784,686,0.7582849616723217,5.784235395857723,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR207_jpg.rf.b29ac6a7b3597741b13b304a9cfca1e9.jpg,1
0.8013122767068958,270.1774917057456,3773,0.7781776027977556,6.277665421332436,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR209_jpg.rf.aa0ee59cfc7387f43347d1e69f973f50.jpg,1
0.749036398868619,124.99900051195931,4650,0.5109396165012906,5.492831478572455,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR210_jpg.rf.40c50889992fd2bcf68dd5a771c2f102.jpg,1
0.5763011585316122,153.05488517733903,796,0.7058547487057439,5.406579368171897,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR215_jpg.rf.bf3e8c1c52aac8d4afb12e844b5a5cc2.jpg,2
0.688989788518463,421.1741901530808,1141,0.6924189163681039,6.338459511282214,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR216_jpg.rf.5776922859d890a45f42e6e92acef356.jpg,2
0.5236883025053433,427.7488011035789,2970,0.7152534860291646,5.20875116078422,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR220_jpg.rf.f709000b953e98b1c6d5b2a7db9da01b.jpg,2
0.5937702027686863,370.50245649042046,4896,0.565516819976015,5.09291880369853,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR224_jpg.rf.c61daa139dda9c50c2cec6efaee3cdd8.jpg,2
0.6863435919755216,465.4069043314806,4401,0.353802872054285,5.201318688471203,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR226_jpg.rf.b1741b159d7febf92b0433e6106047f2.jpg,2
0.5700645329475331,276.50588677246367,2788,0.5373184151922088,6.863566809003043,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR229_jpg.rf.5337f58e130a8a61e13d47c7db8ef34d.jpg,1
0.5925341133025414,494.9953967341374,3863,0.46381320933346987,5.951063531031936,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR233_jpg.rf.4ab26f1b9a0f886b1e05dac465c62d8f.jpg,2
0.649643469817818,350.705348844893,3569,0.6356972421294557,6.735298811192071,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR235_jpg.rf.53d638006964d88a0f68400767531c53.jpg,2
0.771484033417835,444.3369089900384,1556,0.3027360949639958,5.764115334996231,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR236_jpg.rf.6f87c36e8a811cf95cdf9fd727f4cbd0.jpg,1
0.8656652898880282,401.69904050149427,54,0.46145557028870354,6.26338626742416,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR239_jpg.rf.1308bd9802ea567d5cd14a5a60558bbe.jpg,1
0.6049238335554855,197.10506485644265,994,0.441123621059862,5.768006115824316,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR240_jpg.rf.1f3fc461b634ced2022aeddf61447ba1.jpg,1
0.7447723563683804,294.31689633769116,3927,0.40391340720818897,5.989509611163396,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR241_jpg.rf.ab21767251a21e51d1285682cac143f8.jpg,1
0.5505469506381617,188.6709484888934,171,0.61644092796058,6.881252339244036,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR243_jpg.rf.d7091c6a73f347e991ad52d4c28a9df7.jpg,1
0.685082179324696,354.96676970864144,1388,0.7588939216126266,5.745216474244854,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR244_jpg.rf.abe73aa445406aacda3d343f2ba55b22.jpg,2
0.8585667133955759,594.6406354601805,11,0.4485254921827759,6.335984411027723,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR246_jpg.rf.19b8bea092411c88719b39c935978255.jpg,1
0.5072734120564345,276.85726430205796,2583,0.32701725773026674,5.73295574186433,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR247_jpg.rf.2d58294407df9fa98480a8f60103bc34.jpg,1
0.5838526309642169,231.98251238330445,3566,0.7985619681941551,6.610144668617331,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR248_jpg.rf.8b072c22489f75789a542b65dd39cd60.jpg,2
0.8373672742645788,576.0743588549072,3752,0.6774338595233098,5.271825341225199,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR249_jpg.rf.06057c5f5b5c289e34741cf12c5e4d1f.jpg,2
0.5281064656042254,418.36173823071766,4180,0.6346564104726033,6.558580280718237,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR250_jpg.rf.c8ae6462b10ba2bbf34ae3c8ca9f4a75.jpg,2
0.6918258802652506,150.7217567947289,4753,0.6826856955313609,6.879206898032984,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR252_jpg.rf.8371db92f6429e0643a080ba37557a9a.jpg,1
0.5157699380279187,341.4318908705151,4490,0.4090528956877132,6.808741322451573,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR253_jpg.rf.71670328bc22673f4ecc1833f95e0f9a.jpg,2
0.7609731285996539,245.23988110706466,384,0.7854809195331023,6.232923987889286,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR255_jpg.rf.266d88f3a0894f569c5c19806ad4a2b2.jpg,1
0.5368879865166738,120.1720638120681,4552,0.35071999130825326,5.010459971023934,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR256_jpg.rf.47306b2701b3f1431ea9544a8ecb1541.jpg,2
0.6209642410741678,567.3023832546683,2036,0.3014813444157461,6.885505494951547,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR257_jpg.rf.b0936185d0a92e1a39985beb7ae9d37d.jpg,1
0.5774751817766158,508.89395734675537,1217,0.6093183922900149,5.157871265579773,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR261_jpg.rf.8ce087931ebd4a328d5bd8307d03f284.jpg,2
0.8006026015879433,262.80027777278053,608,0.5880345050956728,5.372263492236274,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR264_jpg.rf.5e892ce684db7605d9438837345b2f87.jpg,1
0.790030373822268,225.7487317417814,129,0.709049236722223,6.563255261308779,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR266_jpg.rf.bc878dc732fa284eb1da81717dd15062.jpg,0
0.7139074196781292,146.96343842404406,1194,0.5062493266222005,5.745121456721211,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR267_jpg.rf.d049db7ffff65aa57b48b983ed3ea24f.jpg,1
0.826937928803732,392.3746008590455,2408,0.606260509150488,5.1268104852639045,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR268_jpg.rf.1cab5b51757b7e0440ec75fadbd47886.jpg,2
0.7012025535405786,334.96690119950676,3684,0.7020691772158543,6.395982884735314,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR269_jpg.rf.f0f118d335c4905c006b95538156fae0.jpg,2
0.5644860169631126,561.2011328765932,4123,0.4767412344084517,5.077580539668677,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR26_jpg.rf.39a18381feeca7728dedb6a5c388ed87.jpg,2
0.5924570976952521,177.6175021782808,1969,0.7498807038970223,6.765510662785789,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR270_jpg.rf.839a8643aacf599cfe9910eee3fc0b62.jpg,1
0.6364278762608527,452.03527021451356,611,0.7256587460855304,6.41496124678389,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR271_jpg.rf.8dcaefd087c8da6b3ac0b65b2eb949dc.jpg,2
0.5089295839583232,179.22744208867704,447,0.5271294876417998,5.312352280444637,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR273_jpg.rf.e27c783d1abebd522eb1bb18a197bbdf.jpg,1
0.7123016555329397,483.171434360029,4004,0.5851501023232064,6.312149607320714,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR274_jpg.rf.0297211efc34fbb31c5120284dd723e8.jpg,1
0.898104494896141,213.40435499246286,2301,0.6783148207886651,6.147163008406007,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR275_jpg.rf.4cc592ff3634d243fc6940c40e23e22c.jpg,1
0.7026898465217188,458.9150945109537,4363,0.575150527919128,5.815666570927062,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR276_jpg.rf.3bc3def7425e8d835ef832cbbfb3f9f5.jpg,1
0.7838268888946593,215.66299565290927,2033,0.5522017810314916,6.339666778643027,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR277_jpg.rf.f5171dd24a99bd69e51d16214c4c3bfe.jpg,1
0.7146734770124624,143.62058073476294,2439,0.5087878882499394,6.215552277920974,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR278_jpg.rf.c281206d20f2753556134633d6f7ea91.jpg,1
0.7497349175877898,572.4644102286168,4179,0.6941715144953126,5.753005220027916,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR279_jpg.rf.6b5e07d7daa7ec85490b486e8e3df77f.jpg,2
0.8838807950628221,108.38162065759369,2893,0.6304065804323017,5.757146977733127,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR27_jpg.rf.3b09031196e5c522ff331afd5c9c5940.jpg,1
0.8738341831788297,200.66165313236507,4882,0.6769907142948234,6.031479946894422,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR280_jpg.rf.b081e218eb41cfbf9d754b85a531586b.jpg,1
0.6529551228998096,257.5104334881629,2664,0.646493093521611,5.317000231573351,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR282_jpg.rf.e2f79bdf6f3365d953b2f9342395b409.jpg,2
0.6529535986008667,572.2872798772594,3468,0.7177679778526579,6.812517475469927,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR287_jpg.rf.b28f1db08f1a4e670819c534a6ade0f7.jpg,2
0.8050690099563361,105.89228105344824,1525,0.5974264647586682,6.690901570581278,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR289_jpg.rf.239f2af7e3fb0b8b3e5ce532e4cfa421.jpg,0
0.5997083124802286,361.47650902505336,1980,0.47301057022715537,5.279373631031717,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR28_jpg.rf.0e2d3e8c74f27b00551feed2acf38d56.jpg,2
0.7326313669089503,276.5657066396818,4749,0.5124229039446956,6.9390749113415735,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR290_jpg.rf.eae183d0d8729eaaae311e7cb771fb81.jpg,1
0.6599124884427077,182.54070678818755,3733,0.6139113610995044,5.300595939233461,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR291_jpg.rf.43dfb08fbe08b170d4de34b32e3fb7a5.jpg,2
0.7183531878628951,269.9108642157978,3883,0.7692984597981216,6.454796077016076,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR292_jpg.rf.5cefcf666888164d6f7fcb48b52442c6.jpg,1
0.8068105907262075,525.7614844138066,3060,0.3202796091443802,6.685494176436859,C:/Users/Zaid Chikte/Downloads/Eye diseases.v2i.folder\CSCR293_jpg.rf.ddba3757e185cd2c2973cd11b40b35a1.jpg,1
